,VaR_0.01,VaR_0.025,VaR_0.01875,VaR_0.0125,VaR_0.00625,ES_0.01,ES_0.025,ES_0.01875,ES_0.0125,ES_0.00625
2022-02-22,-0.01991572850397002,-0.01655431267492492,-0.017658146573570708,-0.019136393036411032,-0.021487861359213413,0.02587972352475999,0.02287586339686409,0.023854835845862444,0.025177481434673115,0.02730582210086503
2022-02-23,-0.021627863726809346,-0.017973167557825534,-0.01917330991620827,-0.020780531979564573,-0.023337163681175253,0.028163198015714538,0.024897253943361244,0.025961640809151473,0.027399685969938053,0.02971372233872427
2022-02-24,-0.02104257174288485,-0.01747235072646495,-0.018644752828439175,-0.020214825338801628,-0.022712362701770374,0.027597612514195857,0.02440715792469442,0.025446942405302066,0.02685174839141191,0.029112297803621373
2022-02-25,-0.019880754791131557,-0.016483192404992138,-0.01759889624091117,-0.019093038838858267,-0.021469793376847478,0.02640715279966055,0.023370991044373554,0.0243604907489455,0.025697359238677386,0.02784858674521256
2022-02-28,-0.02389967326411749,-0.019909178509936135,-0.021219591623354742,-0.022974487493238008,-0.0257660260841157,0.030466260729215718,0.026900237156919894,0.028062421373600332,0.029632596130970197,0.03215924939123118
2022-03-01,-0.02620565022507336,-0.021819856034452533,-0.023260079007837622,-0.02518881531383421,-0.0282568844353226,0.03354578716894752,0.029626512384635612,0.03090382286865702,0.032629539541236624,0.0354064837231465
2022-03-02,-0.04863599517452499,-0.04065567562151215,-0.04327628184598625,-0.046785778960161506,-0.05236838747666896,0.06008674543556962,0.0529552969827987,0.055279470299618536,0.05841955620118652,0.06347243852747364
2022-03-03,-0.040241395297522096,-0.03354682089346528,-0.03574520947138293,-0.038689275732839694,-0.04337244510146113,0.05096453594271978,0.044982067200882686,0.04693178250914997,0.04956595505869912,0.053804744804343066
2022-03-04,-0.0277332371242339,-0.023003613213986866,-0.024556744235405128,-0.026636686191849664,-0.029945280358514847,0.03670248755585788,0.03247595641348206,0.03385340322093969,0.03571440957057623,0.03870905570063624
2022-03-07,-0.039348801911451195,-0.03274104565326594,-0.03491092457415082,-0.03781681090680018,-0.042439246902865504,0.05067433123516303,0.04476944574396337,0.04669387629806636,0.04929388775493737,0.05347770703580716
2022-03-08,-0.0360213464897994,-0.029905661908067982,-0.03191395255048406,-0.03460344101622969,-0.03888164975253995,0.04729787199709835,0.04183271624007634,0.04361383676094325,0.04602022848573095,0.049892483767101314
2022-03-09,-0.03875363858888381,-0.03219322656772995,-0.03434755841666699,-0.03723262422175092,-0.04182194069934291,0.05062448339396016,0.04476190610654636,0.04667254821374787,0.049253930720959016,0.05340777314977941
2022-03-10,-0.08345150904909532,-0.06993581316968889,-0.07437414631091,-0.08031793031225858,-0.08977279467222182,0.10068441276456884,0.0886063890930824,0.09254267504159543,0.09786081371998732,0.10641851875709214
2022-03-11,-0.07244198598016126,-0.06067672497895811,-0.06454024397810336,-0.06971424099124958,-0.07794459390229974,0.08784625956521248,0.07733247602482786,0.08075896859856117,0.08538834840631564,0.09283773423381554
2022-03-14,-0.060297750803014666,-0.0504346960313081,-0.05367356166261044,-0.0580110273528394,-0.06491069762312587,0.07407510713129746,0.06526119106891039,0.0681336886638317,0.07201459080431506,0.07825956067151076
2022-03-15,-0.057954755914042574,-0.04849451250421212,-0.051601101482279074,-0.055761423224490625,-0.062379308019343785,0.07093025721391445,0.0624763052412267,0.06523148880971522,0.06895389325220337,0.07494381588755195
2022-03-16,-0.055151063891715806,-0.04616093136578759,-0.049113143629944365,-0.05306672518093457,-0.05935574532234353,0.06732922529643484,0.05929537824728611,0.06191364760262139,0.0654510734175109,0.07114333692268489
2022-03-17,-0.047912117608214976,-0.040076915475554135,-0.042649867516191646,-0.046095546488178624,-0.05157663855019212,0.05883356386958188,0.05183179661515957,0.054113706206329396,0.05719669149147568,0.06215769012267239
2022-03-18,-0.05469801150562527,-0.04575367244514889,-0.04869084688534309,-0.05262428989002776,-0.05888127535055289,0.06715839401058925,0.05916546935009604,0.06177040190233954,0.06528980896318115,0.07095307751512002
2022-03-21,-0.04680522256890162,-0.03911185420925249,-0.041638230362054184,-0.04502153523814556,-0.05040340791127573,0.05800813572177669,0.05113311530178572,0.05337371749060557,0.056400894204673764,0.061272088240934046
2022-03-22,-0.04536685288994335,-0.03787527000073243,-0.040335383110265494,-0.043629948992701145,-0.048870663247513275,0.05669740879932661,0.05000270981526173,0.05218454438168263,0.05513232280766784,0.059875752757477
2022-03-23,-0.03801167591202858,-0.03168348482560997,-0.03376155912333271,-0.036544501361197225,-0.04097136838305597,0.04820270102480121,0.04254764320007528,0.04439065371727174,0.0468806622289471,0.05088746981171618
2022-03-24,-0.04388054792825237,-0.03659618481276655,-0.03898825034284484,-0.04219168739352667,-0.04728744167951778,0.0553605809831464,0.04885105968838313,0.050972543956096066,0.05383878581131142,0.058451010848164744
2022-03-25,-0.03155162856235631,-0.02621475656084537,-0.027967297908779366,-0.030314288748382295,-0.03404768148901473,0.04115715790102408,0.036387971989985876,0.037942272593965036,0.04004221814365053,0.04342135428412129
2022-03-28,-0.027731002446323476,-0.022992646718510357,-0.024548645125791132,-0.026632427064876233,-0.029947129548230384,0.036823683276617024,0.032589349125043646,0.03396933897069161,0.035833781104703984,0.038833955941523536
2022-03-29,-0.03876998563042514,-0.03233353498190792,-0.03444715994654442,-0.03727771138329415,-0.041780311055875756,0.048919304210633716,0.043167502454603136,0.045042042283858934,0.0475746486291671,0.05165000269360847
2022-03-30,-0.03925056076888537,-0.03276501486801471,-0.03489476190934937,-0.03774690391591395,-0.04228384802446551,0.04910759582009633,0.0433119211014471,0.04520075934002653,0.04775268362225749,0.05185912322547627
