,VaR_0.01,VaR_0.025,VaR_0.01875,VaR_0.0125,VaR_0.00625,ES_0.01,ES_0.025,ES_0.01875,ES_0.0125,ES_0.00625
2022-02-21,-0.02107895194597006,-0.01765046232749783,-0.018776322159930373,-0.020284065595776304,-0.022682455186029554,0.02563030386733011,0.0225665046268894,0.023565011520668935,0.024914049218109566,0.027084858855988898
2022-02-22,-0.021052160817905553,-0.01763527681206073,-0.01875732555140506,-0.020259965198642836,-0.022650236117524262,0.02549898177662828,0.02244555365324189,0.023440680550141004,0.024785151686011225,0.0269486130222917
2022-02-23,-0.020717983707224646,-0.017352655002059486,-0.018457773825130634,-0.019937741049572077,-0.02229194661308353,0.02513077679024713,0.022123420001075082,0.023103532028784523,0.024427717251071974,0.026558535424895086
2022-02-24,-0.020562307542517092,-0.017221686561035836,-0.018318691772358918,-0.019787793305973016,-0.02212471465577034,0.02494983843528463,0.021964561195266796,0.02293747739181634,0.024251940650680613,0.02636711468650952
2022-02-25,-0.025678225830038908,-0.021594573897696707,-0.022935578302519254,-0.02473144181107267,-0.027588148225459155,0.029956868332867426,0.02630759676409146,0.027496911902825,0.029103742027167267,0.03168937942408703
2022-02-28,-0.04046065422644566,-0.033989980229026676,-0.0361148435808679,-0.038960445385389286,-0.043486985898656925,0.04769488966130107,0.041912504913329776,0.04379701188660798,0.046343084391344595,0.05044010758239967
2022-03-01,-0.023698289113617186,-0.01987491356155398,-0.02113044746639069,-0.022811849492617595,-0.02548648034880883,0.028390836596268437,0.024974155662128485,0.026087668395454025,0.027592085303533957,0.03001292404632399
2022-03-02,-0.02793220916076643,-0.023469121331374375,-0.024934726269670842,-0.026897453921553984,-0.030019593575332425,0.032872265794358306,0.02888391913930708,0.03018374047788746,0.0319398705523082,0.03476575458664968
2022-03-03,-0.026217602817248734,-0.022004967991495494,-0.02338832826578896,-0.025240914451823773,-0.02818785046095981,0.031174735973558947,0.02741020149462761,0.028637081369610212,0.0302946635174088,0.03296196874456778
2022-03-04,-0.034030712792402586,-0.028626991439980043,-0.030401485019768578,-0.032777874131276565,-0.03655803113407205,0.03958881973707624,0.034759895278357024,0.03633366496206456,0.0384599143086008,0.04188137731349109
2022-03-07,-0.04790049814224434,-0.040364884726457315,-0.0428394567397029,-0.046153385882585454,-0.05142490155969869,0.0547636291900063,0.04802958323135727,0.050224241165854326,0.053189344666959876,0.05796065333366446
2022-03-08,-0.02602609937134516,-0.021941260898674098,-0.023282654943905242,-0.02507904025610729,-0.027936576711208447,0.029625160048546356,0.02597482815240678,0.027164488856922915,0.028771785859631836,0.03135817453582273
2022-03-09,-0.025709420449178153,-0.021673366499671425,-0.0229987405065804,-0.024773671898030987,-0.027597081286830877,0.02927720555314795,0.025670468942877358,0.026845921734256793,0.02843402306536567,0.030989522946533274
2022-03-10,-0.041469895256593475,-0.034905709069917454,-0.037061280292991564,-0.0399480058590563,-0.04453996254277622,0.0479596454214994,0.04209369542868267,0.04400543671678059,0.04658830427780036,0.05074453638715131
2022-03-11,-0.03179964874445859,-0.02677695365245023,-0.02842632444948596,-0.0306351500251649,-0.03414876125466512,0.03662883610811296,0.03214040793118361,0.03360320824059736,0.035579531862918456,0.03875974126332481
2022-03-14,-0.031697916335818706,-0.026680215524273916,-0.02832794628141117,-0.030534575527387035,-0.03404469302302553,0.036662527148764,0.032178562007863225,0.03363990779239071,0.03561426627164104,0.038791313453878144
2022-03-15,-0.031579484870179676,-0.026573312874196002,-0.028217257757143684,-0.0304188169874801,-0.03392086953490327,0.036623891667964786,0.032150229015999385,0.03360821716988017,0.03557803930557122,0.03874778681164814
2022-03-16,-0.027936505068626893,-0.0235077806058971,-0.024962101177449753,-0.02690971688609135,-0.03000781775018095,0.032399808257719445,0.028442169718601137,0.029731983134648844,0.03147459195563232,0.03427871820860603
2022-03-17,-0.031550581359685345,-0.026530957843458585,-0.028179319985319713,-0.030386794777202353,-0.03389825729511232,0.03683605678051476,0.0323503734541155,0.03381227920355269,0.03578739422617508,0.03896565880333499
2022-03-18,-0.029371234112085327,-0.02467795099631315,-0.026219148296083992,-0.028283108697844016,-0.03156628077114761,0.034569388743448184,0.03037533280470407,0.03174219578725726,0.033588902807697246,0.03656053911253592
2022-03-21,-0.025928055539183748,-0.021774097057432412,-0.023138188981467557,-0.024964971130636796,-0.02787086027998651,0.030664885071326888,0.026952785500530103,0.028162576587005952,0.029797070842229316,0.032427224090747726
2022-03-22,-0.02399178852919321,-0.020136605108350795,-0.021402584196285292,-0.023097974337016526,-0.0257948562920465,0.02853068306912071,0.02508557768717706,0.026208354084619113,0.02772528671210715,0.030166265176987717
2022-03-23,-0.022591451272028953,-0.01895136460855162,-0.02014670944462808,-0.02174750670042199,-0.024293918366441285,0.027000572641612097,0.02374768405340926,0.02480781607418426,0.026240112705483386,0.02854489880406687
2022-03-24,-0.021553203757977007,-0.018080145482180825,-0.01922064093164897,-0.020747984281160262,-0.023177551741459086,0.025763249115213105,0.022659622010712123,0.023671108996758727,0.02503768351231611,0.027236712594216762
2022-03-25,-0.02070392101393943,-0.017364091267818356,-0.0184608366504095,-0.019929590223243986,-0.022265958066727314,0.02479744528564828,0.021812875116838264,0.022785560875483758,0.024099712800073402,0.02621438585105567
2022-03-28,-0.020134302916744125,-0.016882074643668248,-0.017950053137413616,-0.01938028229843635,-0.02165536879519766,0.024173593351012643,0.02126730643705961,0.02221447930680219,0.02349416191614217,0.02555336852471366
2022-03-29,-0.019764731181498726,-0.016573116366665717,-0.01762119039356574,-0.019024763634938845,-0.021257448169478742,0.02371737593655761,0.020865254993043696,0.021794774912756838,0.02305060741629475,0.025071435527632392
2022-03-30,-0.02044235225037363,-0.017133802852381783,-0.01822027628101587,-0.01967527372657241,-0.02198975949669946,0.024632855027228045,0.02167623789824137,0.022639813626896228,0.023941657400226482,0.026036524738270526
2022-03-31,-0.020218508498820436,-0.016939006896764038,-0.018015941505012546,-0.019458164630526967,-0.02175233010246323,0.02446095573092398,0.021530296567405245,0.022485412470388075,0.023775826554232517,0.025852301759765474
2022-04-01,-0.021058320606486363,-0.017657755602935112,-0.018774445449229654,-0.02026990850522004,-0.022648763515179547,0.025270494217637583,0.02223164923504952,0.023222023416291586,0.0245600733720713,0.02671320203962541
2022-04-04,-0.02035474542685333,-0.017061989367471567,-0.01814327652239921,-0.01959132854729846,-0.021894766134950734,0.024505295647733016,0.02156279191100422,0.022521768017308468,0.023817397448020146,0.025902264950718516
2022-04-05,-0.019823953858712974,-0.01661204737830641,-0.017666784855805594,-0.019079281742566467,-0.021326161250665072,0.023934604030273653,0.021064349857119323,0.021999779483501052,0.02326359632558125,0.025297272468588105
2022-04-06,-0.02003517514376637,-0.016781879560141242,-0.01785020854118855,-0.019280907072299496,-0.02155674020294212,0.024287262011385393,0.021380021317309327,0.022327505028576843,0.023607607601902735,0.02566748999727388
2022-04-07,-0.01977765677361715,-0.016569818953603512,-0.017623220349673854,-0.01903392796574041,-0.02127796125471089,0.023925470263811238,0.021058851965344776,0.02199309664269563,0.023255312553503184,0.02528641255127494
2022-04-08,-0.01979033554551487,-0.01658691087373318,-0.017638863064211023,-0.0190476299145123,-0.021288575998924034,0.0238526673869439,0.02098999280763825,0.02192295220796533,0.02318343163886721,0.025211737372755623
2022-04-11,-0.022637461220274265,-0.018967829558455822,-0.020172876488043757,-0.021786666718082326,-0.024353746498738327,0.02735707955621008,0.024077788687834487,0.025146525338578713,0.026590447297928487,0.028913940341635695
2022-04-12,-0.022138949926811712,-0.0185565546617914,-0.019732954587593183,-0.021308380955034484,-0.023814434776957945,0.026667094564801277,0.023465760708402283,0.024509090794365886,0.025918687088199423,0.028186944844063574
2022-04-13,-0.021551953816789038,-0.018069163545152287,-0.019212854822645477,-0.0207444780021925,-0.023180853450880917,0.02589708638606432,0.022784762483619516,0.023799083797903457,0.025169487646701207,0.027374678716158334
2022-04-14,-0.020562425541008986,-0.017235497518556672,-0.01832800618642378,-0.019791085981199302,-0.022118428462734104,0.02476316950699618,0.021790128698217986,0.022759056983031416,0.02406813235394059,0.026174636447392846
2022-04-19,-0.020079287940371573,-0.01682367896198438,-0.017892767623978408,-0.01932448351438023,-0.021601934973363584,0.024274666576581873,0.021365358564851795,0.022313516024876055,0.023594528869805596,0.025655876032524633
2022-04-20,-0.0213708935082405,-0.017914827593411016,-0.019049743029870655,-0.020569613665867223,-0.02298729417121166,0.025714057851575035,0.022625615621002956,0.02363215378367398,0.02499204216683385,0.02718031223089817
2022-04-21,-0.0192459044667619,-0.016120976906471945,-0.017147151931309747,-0.01852139818573497,-0.020707431852138393,0.023327664963107994,0.020535137713188843,0.021445235761816336,0.02267482824997468,0.024653432131113172
2022-04-22,-0.018842931772118716,-0.015782333314992385,-0.016787383716054715,-0.018133340025395597,-0.0202743724613602,0.022854227089167067,0.020119186219357994,0.021010549180489974,0.022214829535648788,0.024152702292390308
2022-04-25,-0.021994553854556835,-0.018454043132792634,-0.01961668886065321,-0.02117369570457676,-0.02365044932036959,0.026240861566157955,0.023076956970481486,0.024108088680530895,0.025501204298008246,0.027742942104770425
2022-04-26,-0.026334891148671057,-0.02213250814863405,-0.023512501891286057,-0.02536057964222286,-0.02830034401754486,0.03091777822404861,0.027162405078339134,0.02838629923080523,0.03003984750337075,0.03270066160337252
2022-04-27,-0.026868850247631446,-0.022581909652900602,-0.02398967072460619,-0.025874934284029514,-0.02887385067013722,0.031535819790405,0.027704883489129688,0.028953404037069842,0.030640223923535635,0.03335457717982602
2022-04-28,-0.022501905638536563,-0.018897253281887714,-0.02008096207201165,-0.0216661764182828,-0.024187800121644315,0.026607366309544803,0.02338614286093046,0.024435955060565007,0.025854309046263943,0.028136659278522973
2022-04-29,-0.022831594457122854,-0.01916319872352377,-0.020367839794528837,-0.02198108650165578,-0.024547301692447013,0.027146108208767925,0.023867921802228614,0.024936298503553538,0.026379734151452852,0.028702444645061078
2022-05-03,-0.02167874214150103,-0.01818731067995644,-0.01933383958267365,-0.020869262889626993,-0.02331168325669892,0.025888024405851653,0.02276797848175233,0.023784816439997202,0.025158620413116055,0.027369282806806925
2022-05-04,-0.020651869105691095,-0.017320295201789845,-0.018414329501025766,-0.019879452410419638,-0.02221004490433442,0.024737020771590304,0.021759828266398117,0.022730109609021453,0.024041013035403996,0.02615045875194633
2022-05-05,-0.021330989994658187,-0.017902658422173284,-0.019028466354892363,-0.020536140287013196,-0.022934419316671846,0.02537611262254868,0.022312454616654317,0.023310915481416575,0.024659890991124832,0.02683060055935522
2022-05-06,-0.02038898089963435,-0.017108080876797396,-0.018185474703524267,-0.019628312811140736,-0.02192345654412373,0.024309535216288047,0.02137762638279738,0.02233314955922863,0.023624113891888083,0.025701474532596896
2022-05-09,-0.023446968532529675,-0.019701297577570477,-0.020931314565510784,-0.0225785445191179,-0.025198817358354688,0.027583520778270792,0.024236278959332856,0.025327161151364443,0.02680100295424559,0.029172641638971552
2022-05-10,-0.029666996318499356,-0.02496670649691055,-0.026510204684102517,-0.0285772464178418,-0.03186532001110393,0.03436908490232553,0.03016876756502173,0.03153767116745106,0.03338713517750846,0.036363207903689805
2022-05-11,-0.026309820460569722,-0.022134604779127657,-0.0235056772193507,-0.02534180762587661,-0.028262567185269708,0.030572725220604915,0.02684162959046018,0.02805761158395213,0.029700470094843737,0.032344082720259286
2022-05-12,-0.026539896952809616,-0.02231382027617972,-0.02370159463412508,-0.02556009212941855,-0.0285164313448652,0.031035571705978166,0.02725902519344342,0.02848981984789427,0.03015269107793429,0.03282850725384362
2022-05-13,-0.027584463986819758,-0.023210318768697582,-0.024646716410322976,-0.026570329859384376,-0.029630249977233562,0.03200826945970482,0.028099404540104473,0.02937332239919778,0.031094455449020456,0.033864023875252024
2022-05-16,-0.03294504103602345,-0.027701033884772908,-0.02942307993699718,-0.03172923169467711,-0.035397661108903376,0.03849856789159718,0.03381236874422262,0.03533962356317878,0.03740302877069918,0.04072336586715961
2022-05-17,-0.02891029847588248,-0.02429572327010611,-0.025811074181461027,-0.027840421284698595,-0.03106853347653501,0.0339580189881701,0.029834298754560562,0.03117823899285274,0.0329939761258242,0.035915777107062744
2022-05-18,-0.02626767631568407,-0.022062473154381698,-0.023443392991799327,-0.025292710962223148,-0.028234448172867514,0.031023414533731593,0.027265521208904124,0.028490236699854045,0.030144894645856908,0.032807494381499006
2022-05-19,-0.025715503128052507,-0.021608464331982373,-0.022957148599778977,-0.02476329692590362,-0.02763636355039882,0.0302382103460086,0.026568039587414504,0.02776416587252878,0.02938019823001298,0.03198064343877703
2022-05-20,-0.02851650616656213,-0.02398699500618252,-0.02547441227836862,-0.027466350851802733,-0.030634956746789014,0.03319291081969871,0.02914520632091049,0.03046437266597464,0.03224663890747285,0.03511458006408501
2022-05-23,-0.027364550309567866,-0.023004942692168857,-0.02443656642384102,-0.026353786686834364,-0.029403537069866842,0.03203012492863329,0.02813425123695252,0.029403935192444986,0.031119348005782116,0.033879711689612985
2022-05-24,-0.028243993567192007,-0.02372988258574272,-0.025212242691421298,-0.02719740874363559,-0.030355241489817355,0.0332556135677129,0.029221671122120096,0.03053635234792225,0.03231255894676837,0.035170749204131234
2022-05-25,-0.025649637162737687,-0.021548323491255076,-0.022895127721914033,-0.02469875831574929,-0.02756781994657625,0.030226078026749106,0.0265610234080051,0.02775548231855957,0.02936926196136454,0.031966082204906085
2022-05-26,-0.023768863234657826,-0.019959164070029938,-0.02121020687325058,-0.022885594448311994,-0.025550658028849132,0.028133937314470107,0.02472947800270595,0.025839007650575264,0.0273380431912695,0.029750222484284335
2022-05-27,-0.022480069172061513,-0.018868351645966827,-0.0200543805220101,-0.021642701910751995,-0.024169268032127832,0.026725457641495264,0.02349792054950131,0.024549790395849844,0.025970924375360013,0.028257748046256175
2022-05-30,-0.021230519125093366,-0.01781342780019264,-0.018935544619719066,-0.020438275439449816,-0.02282869138775261,0.025323447954824607,0.02226983456502744,0.023265021841140016,0.024609574552646427,0.026773167156702152
2022-05-31,-0.020311780247880173,-0.017037993643353216,-0.018113051540024072,-0.01955276138681527,-0.02184292894943628,0.02428982366689147,0.021364271593385636,0.022317723071194083,0.023605888425141122,0.025678745077579872
2022-06-01,-0.021529745884772796,-0.01806364046798188,-0.01920185271243974,-0.020726138410129935,-0.023150842018844996,0.025691982224439382,0.02259456839940246,0.0236040304478174,0.024967869161331646,0.027162495915963137
2022-06-06,-0.021309759583930176,-0.017888058603980475,-0.019011689158719355,-0.020516447161820932,-0.022910087780434688,0.025307008781934155,0.022249276068700318,0.023245805852113936,0.024592172364776333,0.02675868365452785
2022-06-07,-0.021901283751485052,-0.018377491294353922,-0.019534647017952288,-0.021084301687430442,-0.023549360091533838,0.026106364405390544,0.022957399743091245,0.023983662457067807,0.025370199793221426,0.027601352131152505
2022-06-08,-0.020789736676602687,-0.017442584659929202,-0.018541734556231794,-0.02001370823663242,-0.0223551983524351,0.024811387197435218,0.02182027363212901,0.022795091915133125,0.02411212499734764,0.026231434275139725
2022-06-09,-0.020017997372274977,-0.01679354115050361,-0.017852399757503645,-0.01927041563141921,-0.021526074273305343,0.023911536411356626,0.021030067419917864,0.02196915200946483,0.023237906907680014,0.02527952914431388
2022-06-10,-0.023847720774299412,-0.020034805357995532,-0.021286904325584728,-0.022963706308415203,-0.02563101980812893,0.028098897531045296,0.024691564082113305,0.025802030425095625,0.027302331492373925,0.02971654721277022
2022-06-13,-0.029598259297873356,-0.024899650116307175,-0.02644259640884441,-0.02850889904920902,-0.03179579695580333,0.03441492512188672,0.030216109653976676,0.031584523789954216,0.03343332650393122,0.03640833510276644
2022-06-14,-0.02957049499536138,-0.024890477769646473,-0.026427318768416287,-0.028485445243030462,-0.03175933720288487,0.03418939525741397,0.030007194108505657,0.031370193558090016,0.03321168073312608,0.03617491750196027
2022-06-15,-0.025916993575762267,-0.02181481718004544,-0.02316190471521159,-0.024965914708416782,-0.027835579855384335,0.029970475246209,0.026304649671695064,0.02749935984043934,0.029113478946869397,0.0317108454397192
2022-06-16,-0.025653161582467953,-0.021581955460269375,-0.022918872864901723,-0.024709263092029192,-0.02755726307740102,0.02981237262999548,0.026174223003505477,0.027359913447807947,0.02896184641073882,0.03153960351994665
2022-06-17,-0.05182769967331335,-0.04366291340874988,-0.04634409547975326,-0.049934715334383664,-0.055646366983571914,0.05940818922587993,0.052111895889901456,0.05448979294622564,0.057702462572843845,0.06287214330305332
2022-06-20,-0.03211725344595944,-0.027060376672324436,-0.02872097217371427,-0.030944829793189133,-0.03448235271515854,0.036776917784259504,0.03225794385049295,0.03373069916882995,0.03572047255539354,0.03892232470003171
2022-06-21,-0.031102226663211177,-0.026191989335299714,-0.02780443084465154,-0.029963800982369268,-0.033398742721578493,0.03579414957713288,0.031406216968387655,0.03283626528925671,0.03476833917480766,0.037877343926717884
2022-06-22,-0.02748372488438493,-0.02313971501837882,-0.024566216703982968,-0.026476577559513065,-0.02951541658251968,0.03169844880327984,0.027816513721362575,0.029081655016959168,0.030790930447085058,0.0335414181351216
2022-06-23,-0.02600499794376887,-0.02190168404614772,-0.023249145118307096,-0.025053655349582215,-0.027924116232582192,0.029897968042653753,0.026231125962955813,0.02742616741562378,0.029040734104844108,0.031638820827407814
2022-06-24,-0.025322193710193276,-0.021334941387667006,-0.022644289739640746,-0.024397759688611843,-0.02718703004618739,0.028999565854604788,0.02543643981467672,0.02659767971163609,0.02816657864115729,0.030691178897713934
2022-06-27,-0.03311407973951237,-0.027876742696540415,-0.02959659839446162,-0.03189981684532352,-0.03556358020538557,0.03823865657988786,0.033558418037605266,0.0350837302667217,0.03714451092859222,0.04046062472647276
2022-06-28,-0.029597828860998897,-0.0249085075304791,-0.02644840384486665,-0.028510621976305574,-0.031791022594663834,0.034288819194717955,0.03009830362389026,0.031464012783528304,0.03330916092578886,0.03627828875530279
2022-06-29,-0.02752733602826276,-0.023156613051136105,-0.02459188688487449,-0.026513995338450686,-0.02957152143791499,0.03201877329280046,0.028112966588487158,0.029385887760523928,0.031105674231349308,0.033873075804370587
